"","SensorName","Date","Time","User","SensorID","delta_t","Unit...7","Value","Unit...9","Mode","Phase","Unit...12","Amplitude","Unit...14","Temp","Unit...16","patm","Unit...18","Salinity","Unit...20","Error","Cal0","Unit...23","T0","Unit...25","O2-2nd","Unit...27","Cal2nd","Unit...29","T2nd","Unit...31","CalPressure","Unit...33","f1","dPhi1","dkSv1","dPhi2","dkSv2","m","Cal Mode","SignalLEDCurrent","ReferenceLEDCurrent","ReferenceAmplitude","DeviceSerial","FwVersion","SensorType","BatchID","Calibration Date","Sensor lot","PreSens calibrated Sensor","Battery Voltage","Unit...52","Sequence","FileName","MOATS","Treatment","LoadingLocation","GlassVialNumber","Species","TelsonLength (mm)","Size","TrialID","dateTime","KrillID","RESPRound","Unit...66","percentDOassumpt","assumedSatDOmg","percentDO","obseveredSatDOmg","actualDOmg","CorTemp","SalinityConstant","assumed_vialVol","unique_vialVol","krilldensity","oxygen"
"36","KrilLR19","28-Oct-19",2019-10-28 14:27:31,"default",102620725,0.0416666666666667,"min",8.865,"mg/l","humid",28.859,"deg",11303,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38740,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.128,"V",9,"2019.10.28_RESPR_T1","blank","blank","E5",9,"Euphausia pacifica","n/a",NA,"Trial01",2019-10-28 14:27:31,"Trial01_KrilLR19","T1Round1","hour",0.974212796143016,9.09965464947414,0.974212796143016,9.09965464947414,8.865,11,30.3,0.02806,0.02806,0,248.7519
"37","KrILR110","28-Oct-19",2019-10-28 14:27:40,"default",873148653,0.0441666666666667,"min",9.522,"mg/l","humid",28.083,"deg",2720,"uV",11,"∞C",1013,"mbar",30.3,"pmil",4,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38776,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.133,"V",10,"2019.10.28_RESPR_T1","8","CHG","G1",10,"Euphausia pacifica","2.58",0.0255,"Trial01",2019-10-28 14:27:40,"Trial01_KrILR110","T1Round1","hour",1.04641333839524,9.09965464947414,1.04641333839524,9.09965464947414,9.522,11,30.3,0.02806,0.0280345,2.55e-05,266.944509
"38","KrILR110","28-Oct-19",2019-10-28 14:27:41,"default",873148653,0.0445,"min",8.79,"mg/l","humid",28.952,"deg",8654,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38755,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.129,"V",10,"2019.10.28_RESPR_T1","8","CHG","G1",10,"Euphausia pacifica","2.58",0.0255,"Trial01",2019-10-28 14:27:41,"Trial01_KrILR110","T1Round1","hour",0.965970725109657,9.09965464947414,0.965970725109657,9.09965464947414,8.79,11,30.3,0.02806,0.0280345,2.55e-05,246.423255
"39","KrILR110","28-Oct-19",2019-10-28 14:27:42,"default",873148653,0.0446666666666667,"min",8.762,"mg/l","humid",28.988,"deg",9397,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38744,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.128,"V",10,"2019.10.28_RESPR_T1","8","CHG","G1",10,"Euphausia pacifica","2.58",0.0255,"Trial01",2019-10-28 14:27:42,"Trial01_KrILR110","T1Round1","hour",0.962893685257203,9.09965464947414,0.962893685257203,9.09965464947414,8.762,11,30.3,0.02806,0.0280345,2.55e-05,245.638289
"40","KrILR110","28-Oct-19",2019-10-28 14:27:43,"default",873148653,0.045,"min",8.79,"mg/l","humid",28.953,"deg",8513,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38741,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.131,"V",10,"2019.10.28_RESPR_T1","8","CHG","G1",10,"Euphausia pacifica","2.58",0.0255,"Trial01",2019-10-28 14:27:43,"Trial01_KrILR110","T1Round1","hour",0.965970725109657,9.09965464947414,0.965970725109657,9.09965464947414,8.79,11,30.3,0.02806,0.0280345,2.55e-05,246.423255
"41","KriLR111","28-Oct-19",2019-10-28 14:27:56,"default",521776762,0.0486666666666667,"min",9.125,"mg/l","humid",28.544,"deg",8165,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38772,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.133,"V",11,"2019.10.28_RESPR_T1","6","TMP","G3",11,"Euphausia pacifica","2.51",0.0265,"Trial01",2019-10-28 14:27:56,"Trial01_KriLR111","T1Round1","hour",1.00278530905866,9.09965464947414,1.00278530905866,9.09965464947414,9.125,11,30.3,0.02806,0.0280335,2.65e-05,255.8056875
"42","KriLR111","28-Oct-19",2019-10-28 14:27:57,"default",521776762,0.0488333333333333,"min",9.105,"mg/l","humid",28.568,"deg",9010,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38731,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.127,"V",11,"2019.10.28_RESPR_T1","6","TMP","G3",11,"Euphausia pacifica","2.51",0.0265,"Trial01",2019-10-28 14:27:57,"Trial01_KriLR111","T1Round1","hour",1.00058742344976,9.09965464947414,1.00058742344976,9.09965464947414,9.105,11,30.3,0.02806,0.0280335,2.65e-05,255.2450175
"43","KriLR111","28-Oct-19",2019-10-28 14:27:58,"default",521776762,0.0491666666666667,"min",9.077,"mg/l","humid",28.601,"deg",12137,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38742,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.126,"V",11,"2019.10.28_RESPR_T1","6","TMP","G3",11,"Euphausia pacifica","2.51",0.0265,"Trial01",2019-10-28 14:27:58,"Trial01_KriLR111","T1Round1","hour",0.99751038359731,9.09965464947414,0.99751038359731,9.09965464947414,9.077,11,30.3,0.02806,0.0280335,2.65e-05,254.4600795
"44","KriLR111","28-Oct-19",2019-10-28 14:27:59,"default",521776762,0.0495,"min",9.09,"mg/l","humid",28.586,"deg",11836,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38740,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.129,"V",11,"2019.10.28_RESPR_T1","6","TMP","G3",11,"Euphausia pacifica","2.51",0.0265,"Trial01",2019-10-28 14:27:59,"Trial01_KriLR111","T1Round1","hour",0.998939009243092,9.09965464947414,0.998939009243092,9.09965464947414,9.09,11,30.3,0.02806,0.0280335,2.65e-05,254.824515
"45","KriLR112","28-Oct-19",2019-10-28 14:28:10,"default",129230469,0.0525,"min",9.353,"mg/l","humid",28.276,"deg",3931,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38770,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.136,"V",12,"2019.10.28_RESPR_T1","6","TMP","G5",12,"Euphausia pacifica","n/a",0.0197,"Trial01",2019-10-28 14:28:10,"Trial01_KriLR112","T1Round1","hour",1.02784120500007,9.09965464947414,1.02784120500007,9.09965464947414,9.353,11,30.3,0.02806,0.0280403,1.97e-05,262.2609259
"46","KriLR112","28-Oct-19",2019-10-28 14:28:11,"default",129230469,0.0528333333333333,"min",8.972,"mg/l","humid",28.728,"deg",7222,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38737,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.127,"V",12,"2019.10.28_RESPR_T1","6","TMP","G5",12,"Euphausia pacifica","n/a",0.0197,"Trial01",2019-10-28 14:28:11,"Trial01_KriLR112","T1Round1","hour",0.985971484150608,9.09965464947414,0.985971484150608,9.09965464947414,8.972,11,30.3,0.02806,0.0280403,1.97e-05,251.5775716
"47","KriLR112","28-Oct-19",2019-10-28 14:28:12,"default",129230469,0.053,"min",9.029,"mg/l","humid",28.659,"deg",7465,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38740,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.127,"V",12,"2019.10.28_RESPR_T1","6","TMP","G5",12,"Euphausia pacifica","n/a",0.0197,"Trial01",2019-10-28 14:28:12,"Trial01_KriLR112","T1Round1","hour",0.992235458135961,9.09965464947414,0.992235458135961,9.09965464947414,9.029,11,30.3,0.02806,0.0280403,1.97e-05,253.1758687
"48","KriLR113","28-Oct-19",2019-10-28 14:28:21,"default",940932799,0.0555,"min",9.635,"mg/l","humid",27.956,"deg",3599,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38770,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.133,"V",13,"2019.10.28_RESPR_T1","6","TMP","H2",13,"Euphausia pacifica","2.75",0.044,"Trial01",2019-10-28 14:28:21,"Trial01_KriLR113","T1Round1","hour",1.0588313920855,9.09965464947414,1.0588313920855,9.09965464947414,9.635,11,30.3,0.02806,0.028016,4.4e-05,269.93416
"49","KriLR113","28-Oct-19",2019-10-28 14:28:22,"default",940932799,0.0558333333333333,"min",9.045,"mg/l","humid",28.64,"deg",9041,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38750,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.125,"V",13,"2019.10.28_RESPR_T1","6","TMP","H2",13,"Euphausia pacifica","2.75",0.044,"Trial01",2019-10-28 14:28:22,"Trial01_KriLR113","T1Round1","hour",0.993993766623077,9.09965464947414,0.993993766623077,9.09965464947414,9.045,11,30.3,0.02806,0.028016,4.4e-05,253.40472
"50","KriLR113","28-Oct-19",2019-10-28 14:28:23,"default",940932799,0.0561666666666667,"min",8.965,"mg/l","humid",28.737,"deg",11229,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38739,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.127,"V",13,"2019.10.28_RESPR_T1","6","TMP","H2",13,"Euphausia pacifica","2.75",0.044,"Trial01",2019-10-28 14:28:23,"Trial01_KriLR113","T1Round1","hour",0.985202224187494,9.09965464947414,0.985202224187494,9.09965464947414,8.965,11,30.3,0.02806,0.028016,4.4e-05,251.16344
"51","KriLR113","28-Oct-19",2019-10-28 14:28:24,"default",940932799,0.0563333333333333,"min",8.993,"mg/l","humid",28.703,"deg",10697,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38738,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.127,"V",13,"2019.10.28_RESPR_T1","6","TMP","H2",13,"Euphausia pacifica","2.75",0.044,"Trial01",2019-10-28 14:28:24,"Trial01_KriLR113","T1Round1","hour",0.988279264039948,9.09965464947414,0.988279264039948,9.09965464947414,8.993,11,30.3,0.02806,0.028016,4.4e-05,251.947888
"52","KriLR114","28-Oct-19",2019-10-28 14:28:34,"default",171146072,0.0591666666666667,"min",10.906,"mg/l","humid",26.643,"deg",1587,"uV",11,"∞C",1013,"mbar",30.3,"pmil",4,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38750,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.126,"V",14,"2019.10.28_RESPR_T1","12","CUR","H4",14,"Euphausia pacifica","2.85",0.0169,"Trial01",2019-10-28 14:28:34,"Trial01_KriLR114","T1Round1","hour",1.19850702253082,9.09965464947414,1.19850702253082,9.09965464947414,10.906,11,30.3,0.02806,0.0280431,1.69e-05,305.8380486
"53","KriLR114","28-Oct-19",2019-10-28 14:28:35,"default",171146072,0.0595,"min",9.163,"mg/l","humid",28.499,"deg",8041,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38744,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.121,"V",14,"2019.10.28_RESPR_T1","12","CUR","H4",14,"Euphausia pacifica","2.85",0.0169,"Trial01",2019-10-28 14:28:35,"Trial01_KriLR114","T1Round1","hour",1.00696129171556,9.09965464947414,1.00696129171556,9.09965464947414,9.163,11,30.3,0.02806,0.0280431,1.69e-05,256.9589253
"54","KriLR114","28-Oct-19",2019-10-28 14:28:36,"default",171146072,0.0596666666666667,"min",9.146,"mg/l","humid",28.519,"deg",8100,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38737,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.126,"V",14,"2019.10.28_RESPR_T1","12","CUR","H4",14,"Euphausia pacifica","2.85",0.0169,"Trial01",2019-10-28 14:28:36,"Trial01_KriLR114","T1Round1","hour",1.005093088948,9.09965464947414,1.005093088948,9.09965464947414,9.146,11,30.3,0.02806,0.0280431,1.69e-05,256.4821926
"55","KriLR115","28-Oct-19",2019-10-28 14:28:44,"default",334505008,0.062,"min",10.705,"mg/l","humid",26.838,"deg",1661,"uV",11,"∞C",1013,"mbar",30.3,"pmil",4,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38758,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.134,"V",15,"2019.10.28_RESPR_T1","6","TMP","I1",15,"Euphausia pacifica","3.13",0.0349,"Trial01",2019-10-28 14:28:44,"Trial01_KriLR115","T1Round1","hour",1.17641827216142,9.09965464947414,1.17641827216142,9.09965464947414,10.705,11,30.3,0.02806,0.0280251,3.49e-05,300.0086955
"56","KriLR115","28-Oct-19",2019-10-28 14:28:44,"default",334505008,0.062,"min",9.251,"mg/l","humid",28.395,"deg",5457,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38708,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.134,"V",15,"2019.10.28_RESPR_T1","6","TMP","I1",15,"Euphausia pacifica","3.13",0.0349,"Trial01",2019-10-28 14:28:44,"Trial01_KriLR115","T1Round1","hour",1.0166319883947,9.09965464947414,1.0166319883947,9.09965464947414,9.251,11,30.3,0.02806,0.0280251,3.49e-05,259.2602001
"57","KriLR115","28-Oct-19",2019-10-28 14:28:45,"default",334505008,0.0621666666666667,"min",8.973,"mg/l","humid",28.727,"deg",9575,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38718,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.124,"V",15,"2019.10.28_RESPR_T1","6","TMP","I1",15,"Euphausia pacifica","3.13",0.0349,"Trial01",2019-10-28 14:28:45,"Trial01_KriLR115","T1Round1","hour",0.986081378431053,9.09965464947414,0.986081378431053,9.09965464947414,8.973,11,30.3,0.02806,0.0280251,3.49e-05,251.4692223
"58","KriLR115","28-Oct-19",2019-10-28 14:28:46,"default",334505008,0.0625,"min",9.011,"mg/l","humid",28.681,"deg",8302,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38718,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.126,"V",15,"2019.10.28_RESPR_T1","6","TMP","I1",15,"Euphausia pacifica","3.13",0.0349,"Trial01",2019-10-28 14:28:46,"Trial01_KriLR115","T1Round1","hour",0.990257361087954,9.09965464947414,0.990257361087954,9.09965464947414,9.011,11,30.3,0.02806,0.0280251,3.49e-05,252.5341761
"59","KriLR115","28-Oct-19",2019-10-28 14:28:47,"default",334505008,0.0628333333333333,"min",9.001,"mg/l","humid",28.693,"deg",8512,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38722,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.126,"V",15,"2019.10.28_RESPR_T1","6","TMP","I1",15,"Euphausia pacifica","3.13",0.0349,"Trial01",2019-10-28 14:28:47,"Trial01_KriLR115","T1Round1","hour",0.989158418283507,9.09965464947414,0.989158418283507,9.09965464947414,9.001,11,30.3,0.02806,0.0280251,3.49e-05,252.2539251
"60","KriLR116","28-Oct-19",2019-10-28 14:28:55,"default",213061676,0.065,"min",9.962,"mg/l","humid",27.599,"deg",2511,"uV",11,"∞C",1013,"mbar",30.3,"pmil",4,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38751,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.132,"V",16,"2019.10.28_RESPR_T1","8","CHG","I3",16,"Euphausia pacifica","2.59",0.051,"Trial01",2019-10-28 14:28:55,"Trial01_KriLR116","T1Round1","hour",1.09476682179094,9.09965464947414,1.09476682179094,9.09965464947414,9.962,11,30.3,0.02806,0.028009,5.1e-05,279.025658
"61","KriLR116","28-Oct-19",2019-10-28 14:28:56,"default",213061676,0.0653333333333333,"min",9.411,"mg/l","humid",28.21,"deg",5022,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38738,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.124,"V",16,"2019.10.28_RESPR_T1","8","CHG","I3",16,"Euphausia pacifica","2.59",0.051,"Trial01",2019-10-28 14:28:56,"Trial01_KriLR116","T1Round1","hour",1.03421507326587,9.09965464947414,1.03421507326587,9.09965464947414,9.411,11,30.3,0.02806,0.028009,5.1e-05,263.592699
"62","KriLR116","28-Oct-19",2019-10-28 14:28:57,"default",213061676,0.0655,"min",9.249,"mg/l","humid",28.397,"deg",6262,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38733,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.127,"V",16,"2019.10.28_RESPR_T1","8","CHG","I3",16,"Euphausia pacifica","2.59",0.051,"Trial01",2019-10-28 14:28:57,"Trial01_KriLR116","T1Round1","hour",1.01641219983381,9.09965464947414,1.01641219983381,9.09965464947414,9.249,11,30.3,0.02806,0.028009,5.1e-05,259.055241
"63","KriLR116","28-Oct-19",2019-10-28 14:28:58,"default",213061676,0.0658333333333333,"min",9.227,"mg/l","humid",28.423,"deg",7125,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38725,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.125,"V",16,"2019.10.28_RESPR_T1","8","CHG","I3",16,"Euphausia pacifica","2.59",0.051,"Trial01",2019-10-28 14:28:58,"Trial01_KriLR116","T1Round1","hour",1.01399452566403,9.09965464947414,1.01399452566403,9.09965464947414,9.227,11,30.3,0.02806,0.028009,5.1e-05,258.439043
"64","KriLR117","28-Oct-19",2019-10-28 14:29:07,"default",450953573,0.0683333333333333,"min",8.848,"mg/l","humid",28.88,"deg",8484,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38754,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.134,"V",17,"2019.10.28_RESPR_T1","8","CHG","I5",17,"Euphausia pacifica","3.03",0.0393,"Trial01",2019-10-28 14:29:07,"Trial01_KriLR117","T1Round1","hour",0.972344593375455,9.09965464947414,0.972344593375455,9.09965464947414,8.848,11,30.3,0.02806,0.0280207,3.93e-05,247.9271536
"65","KriLR117","28-Oct-19",2019-10-28 14:29:08,"default",450953573,0.0686666666666667,"min",8.684,"mg/l","humid",29.086,"deg",15780,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38738,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.123,"V",17,"2019.10.28_RESPR_T1","8","CHG","I5",17,"Euphausia pacifica","3.03",0.0393,"Trial01",2019-10-28 14:29:08,"Trial01_KriLR117","T1Round1","hour",0.95432193138251,9.09965464947414,0.95432193138251,9.09965464947414,8.684,11,30.3,0.02806,0.0280207,3.93e-05,243.3317588
"66","KriLR117","28-Oct-19",2019-10-28 14:29:09,"default",450953573,0.0688333333333333,"min",8.72,"mg/l","humid",29.04,"deg",13126,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38725,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.126,"V",17,"2019.10.28_RESPR_T1","8","CHG","I5",17,"Euphausia pacifica","3.03",0.0393,"Trial01",2019-10-28 14:29:09,"Trial01_KriLR117","T1Round1","hour",0.958278125478522,9.09965464947414,0.958278125478522,9.09965464947414,8.72,11,30.3,0.02806,0.0280207,3.93e-05,244.340504
"67","KriLR117","28-Oct-19",2019-10-28 14:29:10,"default",450953573,0.0691666666666667,"min",8.724,"mg/l","humid",29.035,"deg",13107,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38725,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.123,"V",17,"2019.10.28_RESPR_T1","8","CHG","I5",17,"Euphausia pacifica","3.03",0.0393,"Trial01",2019-10-28 14:29:10,"Trial01_KriLR117","T1Round1","hour",0.958717702600301,9.09965464947414,0.958717702600301,9.09965464947414,8.724,11,30.3,0.02806,0.0280207,3.93e-05,244.4525868
"68","KriLR118","28-Oct-19",2019-10-28 14:29:17,"default",182790929,0.0711666666666667,"min",9.124,"mg/l","humid",28.545,"deg",9520,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38751,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.131,"V",18,"2019.10.28_RESPR_T1","6","TMP","J2",18,"Euphausia pacifica","2.48",0.0275,"Trial01",2019-10-28 14:29:17,"Trial01_KriLR118","T1Round1","hour",1.00267541477822,9.09965464947414,1.00267541477822,9.09965464947414,9.124,11,30.3,0.02806,0.0280325,2.75e-05,255.76853
"69","KriLR118","28-Oct-19",2019-10-28 14:29:18,"default",182790929,0.0713333333333333,"min",9.237,"mg/l","humid",28.412,"deg",7198,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38709,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.124,"V",18,"2019.10.28_RESPR_T1","6","TMP","J2",18,"Euphausia pacifica","2.48",0.0275,"Trial01",2019-10-28 14:29:18,"Trial01_KriLR118","T1Round1","hour",1.01509346846848,9.09965464947414,1.01509346846848,9.09965464947414,9.237,11,30.3,0.02806,0.0280325,2.75e-05,258.9362025
"70","KriLR118","28-Oct-19",2019-10-28 14:29:19,"default",182790929,0.0716666666666667,"min",9.099,"mg/l","humid",28.575,"deg",10307,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38720,"SAAA0005000123","p1.4.0.6","PSt3","191028-0",191028,194400,1,6.115,"V",18,"2019.10.28_RESPR_T1","6","TMP","J2",18,"Euphausia pacifica","2.48",0.0275,"Trial01",2019-10-28 14:29:19,"Trial01_KriLR118","T1Round1","hour",0.999928057767095,9.09965464947414,0.999928057767095,9.09965464947414,9.099,11,30.3,0.02806,0.0280325,2.75e-05,255.0677175
